date,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm)
10-08-2010 21:22,0.550116599,3.709139347,2.141246314,2.085897664,8.536203884,7.619056297,0.00058279,0.089876033
10-08-2010 21:23,0.549935997,3.72824192,2.145832485,2.085897664,8.553260266,7.619056297,0.000420904,0.089876033
10-08-2010 21:23,0.550297201,3.74410677,2.150418986,2.085897664,8.57039786,7.619056297,0.000388527,0.089876033
10-08-2010 21:24,0.550297201,3.755438566,2.155005458,2.085897664,8.587597515,7.619056297,0.000259018,0.089876033
10-08-2010 21:24,0.550297201,3.762237787,2.159591918,2.085897664,8.60483883,7.619056297,0.000129509,0.089876033
10-08-2010 21:25,0.549935997,3.766284943,2.164178409,2.085897664,8.622104723,7.619056297,6.48E-05,0.089876033
10-08-2010 21:25,0.549935997,3.769522667,2.16876484,2.085897664,8.639386505,7.619056297,9.71E-05,0.089876033
10-08-2010 21:26,0.550116599,3.772436619,2.173351385,2.085897664,8.656682363,7.619056297,6.48E-05,0.089876033
10-08-2010 21:26,0.549935997,3.775350571,2.177937771,2.085897664,8.673990973,7.619056297,6.48E-05,0.089876033
10-08-2010 21:27,0.550116599,3.778264523,2.182524194,2.085897664,8.691312914,7.619056297,9.71E-05,0.089876033
10-08-2010 21:27,0.550116599,3.781016588,2.187110616,2.085897664,8.708648031,7.619056297,6.48E-05,0.089876033
10-08-2010 21:28,0.550116599,3.78393054,2.19169707,2.085897664,8.725996242,7.619056297,6.48E-05,0.089876033
10-08-2010 21:28,0.549935997,3.786682606,2.196283513,2.085897664,8.743357334,7.619056297,6.48E-05,0.089876033
10-08-2010 21:29,0.550116599,3.789596558,2.200869922,2.085897664,8.760731062,7.619056297,9.71E-05,0.089876033
10-08-2010 21:29,0.550116599,3.792186737,2.205456407,2.085897664,8.778117667,7.619056297,6.48E-05,0.089876033
10-08-2010 21:30,0.550116599,3.794938803,2.210042835,2.085897664,8.795516546,7.619056297,6.48E-05,0.089876033
10-08-2010 21:30,0.550116599,3.797690868,2.214629312,2.085897664,8.812928151,7.619056297,6.48E-05,0.089876033
10-08-2010 21:31,0.550116599,3.800281048,2.219215678,2.085897664,8.830351751,7.619056297,3.24E-05,0.089876033
10-08-2010 21:31,0.550116599,3.803033113,2.223802179,2.085897664,8.84778838,7.619056297,9.71E-05,0.089876033
10-08-2010 21:32,0.549935997,3.805947065,2.228388644,2.085897664,8.865237507,7.619056297,6.48E-05,0.089876033
10-08-2010 21:32,0.550116599,3.808861017,2.232975462,2.085897664,8.882700919,7.619056297,9.71E-05,0.089876033
10-08-2010 21:33,0.550116599,3.811774969,2.237561721,2.085897664,8.900175414,7.619056297,9.71E-05,0.089876033
10-08-2010 21:33,0.550116599,3.814688921,2.242148251,2.085897664,8.917664791,7.619056297,3.24E-05,0.089876033
10-08-2010 21:34,0.550297201,3.817926645,2.246734793,2.085897664,8.935168506,7.619056297,6.48E-05,0.089876033
10-08-2010 21:34,0.550116599,3.82116437,2.251321226,2.085897664,8.952686432,7.619056297,9.71E-05,0.089876033
10-08-2010 21:35,0.549935997,3.82456398,2.255907749,2.085897664,8.970219756,7.619056297,0.000129509,0.089876033
10-08-2010 21:35,0.550116599,3.827801704,2.260494202,2.085897664,8.987768161,7.619056297,9.71E-05,0.089876033
10-08-2010 21:36,0.549935997,3.831039429,2.265080716,2.085897664,9.005332408,7.619056297,6.48E-05,0.089876033
10-08-2010 21:36,0.550297201,3.834762573,2.269667251,2.085897664,9.022912376,7.619056297,9.71E-05,0.089876033
10-08-2010 21:37,0.550116599,3.838000298,2.274253756,2.085897664,9.0405078,7.619056297,6.48E-05,0.089876033
10-08-2010 21:37,0.549935997,3.841399908,2.278840242,2.085897664,9.058118621,7.619056297,0.000129509,0.089876033
10-08-2010 21:38,0.550297201,3.844799519,2.283426751,2.085897664,9.075744794,7.619056297,0.000129509,0.089876033
10-08-2010 21:38,0.550116599,3.847875357,2.288013236,2.085897664,9.093385955,7.619056297,3.24E-05,0.089876033
10-08-2010 21:39,0.550297201,3.851274967,2.292599778,2.085897664,9.111042146,7.619056297,0.000129509,0.089876033
10-08-2010 21:39,0.549935997,3.854188919,2.297186366,2.085897664,9.128713138,7.619056297,6.48E-05,0.089876033
10-08-2010 21:40,0.550116599,3.857426643,2.301772815,2.085897664,9.146397942,7.619056297,9.71E-05,0.089876033
10-08-2010 21:40,0.550116599,3.860340595,2.306359333,2.085897664,9.164097019,7.619056297,6.48E-05,0.089876033
10-08-2010 21:41,0.549935997,3.863254547,2.310945773,2.085897664,9.181809389,7.619056297,6.48E-05,0.089876033
10-08-2010 21:41,0.550116599,3.866168499,2.315532194,2.085897664,9.19953467,7.619056297,9.71E-05,0.089876033
10-08-2010 21:42,0.550116599,3.868758678,2.320118646,2.085897664,9.217272569,7.619056297,6.48E-05,0.089876033
10-08-2010 21:42,0.550116599,3.871186972,2.324705443,2.085897664,9.235023578,7.619056297,6.48E-05,0.089876033
10-08-2010 21:43,0.550116599,3.873615265,2.329291711,2.085897664,9.252783581,7.619056297,6.48E-05,0.089876033
10-08-2010 21:43,0.550116599,3.875719786,2.333878401,2.085897664,9.27055536,7.619056297,6.48E-05,0.089876033
10-08-2010 21:44,0.550116599,3.87766242,2.338465756,2.085897664,9.288339223,7.619056297,3.24E-05,0.089876033
10-08-2010 21:44,0.550116599,3.879605055,2.34305286,2.085897664,9.306130774,7.619056297,9.71E-05,0.089876033
10-08-2010 21:45,0.550297201,3.881223917,2.347639341,2.085897664,9.323927787,7.619056297,6.48E-05,0.089876033
10-08-2010 21:45,0.550116599,3.882680893,2.352225918,2.085897664,9.341732423,7.619056297,0,0.089876033
10-08-2010 21:46,0.550116599,3.883975983,2.356812393,2.085897664,9.359543355,7.619056297,3.24E-05,0.089876033
10-08-2010 21:46,0.550116599,3.885432959,2.361398968,2.085897664,9.377360672,7.619056297,6.48E-05,0.089876033
10-08-2010 21:47,0.550116599,3.886566162,2.365983363,2.085897664,9.395175275,7.619056297,3.24E-05,0.089876033
10-08-2010 21:47,0.549935997,3.887699366,2.370569501,2.085897664,9.41300205,7.619056297,3.24E-05,0.089876033
10-08-2010 21:48,0.549935997,3.888670683,2.375155974,2.085897664,9.430835311,7.619056297,0,0.089876033
10-08-2010 21:48,0.549935997,3.889803886,2.379742497,2.085897664,9.448673792,7.619056297,0,0.089876033
10-08-2010 21:49,0.550116599,3.89093709,2.384328955,2.085897664,9.466516872,7.619056297,0,0.089876033
10-08-2010 21:49,0.550116599,3.892070293,2.388915595,2.085897664,9.48436553,7.619056297,6.48E-05,0.089876033
10-08-2010 21:50,0.550297201,3.893041611,2.393501972,2.085897664,9.502217984,7.619056297,0,0.089876033
10-08-2010 21:50,0.550116599,3.894174814,2.39808851,2.085897664,9.520075843,7.619056297,3.24E-05,0.089876033
10-08-2010 21:51,0.549935997,3.894822359,2.402675072,2.085897664,9.537938476,7.619056297,0,0.089876033
10-08-2010 21:51,0.550297201,3.896117449,2.407261562,2.085897664,9.555805148,7.619056297,6.48E-05,0.089876033
10-08-2010 21:52,0.550116599,3.897250652,2.411848013,2.085897664,9.57367671,7.619056297,3.24E-05,0.089876033
10-08-2010 21:52,0.550116599,3.89822197,2.416434476,2.085897664,9.591553097,7.619056297,3.24E-05,0.089876033
10-08-2010 21:53,0.550116599,3.899193287,2.421021171,2.085897664,9.609435282,7.619056297,0,0.089876033
10-08-2010 21:53,0.550116599,3.90032649,2.425607413,2.085897664,9.627320587,7.619056297,3.24E-05,0.089876033
10-08-2010 21:54,0.550116599,3.901459694,2.430193875,2.085897664,9.645211661,7.619056297,3.24E-05,0.089876033
10-08-2010 21:54,0.550116599,3.902431011,2.434780302,2.085897664,9.663107626,7.619056297,3.24E-05,0.089876033
10-08-2010 21:55,0.550116599,3.903726101,2.439366844,2.085897664,9.681009024,7.619056297,6.48E-05,0.089876033
10-08-2010 21:55,0.550297201,3.904697418,2.443953366,2.085897664,9.698915496,7.619056297,3.24E-05,0.089876033
10-08-2010 21:56,0.550116599,3.905830622,2.448539861,2.085897664,9.716826834,7.619056297,3.24E-05,0.089876033
10-08-2010 21:56,0.550116599,3.906963825,2.453126366,2.085897664,9.734743462,7.619056297,6.48E-05,0.089876033
10-08-2010 21:57,0.550116599,3.908097029,2.457712871,2.085897664,9.752665341,7.619056297,3.24E-05,0.089876033
10-08-2010 21:57,0.550116599,3.909230232,2.462299386,2.085897664,9.770592587,7.619056297,3.24E-05,0.089876033
10-08-2010 21:58,0.549935997,3.910363436,2.466885849,2.085897664,9.788525026,7.619056297,3.24E-05,0.089876033
10-08-2010 21:58,0.550116599,3.911658525,2.471472313,2.085897664,9.806462859,7.619056297,3.24E-05,0.089876033
10-08-2010 21:59,0.549935997,3.912791729,2.476058786,2.085897664,9.824406275,7.619056297,0,0.089876033
10-08-2010 21:59,0.550116599,3.91408658,2.480645234,2.085897664,9.84235514,7.619056297,3.24E-05,0.089876033
10-08-2010 22:00,0.550297201,3.91538167,2.485231787,2.085897664,9.86031014,7.619056297,0,0.089876033
10-08-2010 22:00,0.549935997,3.916514874,2.489818296,2.085897664,9.878270466,7.619056297,3.24E-05,0.089876033
10-08-2010 22:01,0.550116599,3.917809963,2.494404788,2.085897664,9.896236607,7.619056297,3.24E-05,0.089876033
10-08-2010 22:01,0.549935997,3.919266939,2.498991274,2.085897664,9.914208544,7.619056297,6.48E-05,0.089876033
10-08-2010 22:02,0.550116599,3.920400143,2.503577729,2.085897664,9.932186293,7.619056297,3.24E-05,0.089876033
10-08-2010 22:02,0.550116599,3.921695232,2.508164257,2.085897664,9.950170271,7.619056297,6.48E-05,0.089876033
10-08-2010 22:03,0.549935997,3.922990322,2.512751073,2.085897664,9.968161449,7.619056297,3.24E-05,0.089876033
10-08-2010 22:03,0.550297201,3.924447298,2.517337226,2.085897664,9.986156126,7.619056297,6.48E-05,0.089876033
10-08-2010 22:04,0.550116599,3.925742388,2.521923623,2.085897664,10.00415798,7.619056297,6.48E-05,0.089876033
10-08-2010 22:04,0.549935997,3.927037477,2.526510091,2.085897664,10.02216625,7.619056297,3.24E-05,0.089876033
10-08-2010 22:05,0.550116599,3.928494453,2.531096591,2.085897664,10.04018103,7.619056297,3.24E-05,0.089876033
10-08-2010 22:05,0.550116599,3.929951429,2.535683128,2.085897664,10.05820235,7.619056297,6.48E-05,0.089876033
10-08-2010 22:06,0.550297201,3.931246519,2.540269666,2.085897664,10.07623013,7.619056297,3.24E-05,0.089876033
10-08-2010 22:06,0.550116599,3.932703495,2.54485616,2.085897664,10.09426421,7.619056297,3.24E-05,0.089876033
10-08-2010 22:07,0.550116599,3.934160471,2.549442716,2.085897664,10.11230511,7.619056297,3.24E-05,0.089876033
10-08-2010 22:07,0.550116599,3.935617447,2.554029308,2.085897664,10.13035282,7.619056297,6.48E-05,0.089876033
10-08-2010 22:08,0.550116599,3.937074423,2.558615921,2.085897664,10.14840717,7.619056297,3.24E-05,0.089876033
10-08-2010 22:08,0.549935997,3.938369513,2.563202411,2.085897664,10.16646788,7.619056297,-3.24E-05,0.089876033
10-08-2010 22:09,0.549935997,3.939988375,2.567788916,2.085897664,10.18453542,7.619056297,3.24E-05,0.089876033
10-08-2010 22:09,0.549935997,3.941445351,2.572375494,2.085897664,10.20261018,7.619056297,0,0.089876033
10-08-2010 22:10,0.550116599,3.943064213,2.576961998,2.085897664,10.22069143,7.619056297,6.48E-05,0.089876033
10-08-2010 22:10,0.550116599,3.944521189,2.581548543,2.085897664,10.23877984,7.619056297,6.48E-05,0.089876033
10-08-2010 22:11,0.550116599,3.945978165,2.586135079,2.085897664,10.25687524,7.619056297,3.24E-05,0.089876033
10-08-2010 22:11,0.550116599,3.947758913,2.59072163,2.085897664,10.27497763,7.619056297,6.48E-05,0.089876033
10-08-2010 22:12,0.550116599,3.949215889,2.595308157,2.085897664,10.29308709,7.619056297,6.48E-05,0.089876033
10-08-2010 22:12,0.550116599,3.950672865,2.599894681,2.085897664,10.31120366,7.619056297,6.48E-05,0.089876033
10-08-2010 22:13,0.549935997,3.952291727,2.604481515,2.085897664,10.32932863,7.619056297,6.48E-05,0.089876033
10-08-2010 22:13,0.549935997,3.953748703,2.609067794,2.085897664,10.34745872,7.619056297,3.24E-05,0.089876033
10-08-2010 22:14,0.550116599,3.955529451,2.613654297,2.085897664,10.36559705,7.619056297,3.24E-05,0.089876033
10-08-2010 22:14,0.549935997,3.956986427,2.618240842,2.085897664,10.38374293,7.619056297,0,0.089876033
10-08-2010 22:15,0.549935997,3.958767176,2.622827395,2.085897664,10.40189623,7.619056297,3.24E-05,0.089876033
10-08-2010 22:15,0.550116599,3.960386038,2.62741393,2.085897664,10.42005701,7.619056297,6.48E-05,0.089876033
10-08-2010 22:16,0.550116599,3.962166786,2.632000419,2.085897664,10.43822527,7.619056297,6.48E-05,0.089876033
10-08-2010 22:16,0.549935997,3.963785648,2.636586946,2.085897664,10.4564013,7.619056297,3.24E-05,0.089876033
10-08-2010 22:17,0.550116599,3.965566397,2.641173449,2.085897664,10.47458503,7.619056297,9.71E-05,0.089876033
10-08-2010 22:17,0.549935997,3.967023373,2.645760027,2.085897664,10.49277693,7.619056297,3.24E-05,0.089876033
10-08-2010 22:18,0.549935997,3.968804121,2.650346616,2.085897664,10.51097672,7.619056297,3.24E-05,0.089876033
10-08-2010 22:18,0.550116599,3.970746756,2.654933108,2.085897664,10.52918419,7.619056297,6.48E-05,0.089876033
10-08-2010 22:19,0.550116599,3.972527504,2.659519979,2.085897664,10.54740135,7.619056297,6.48E-05,0.089876033
10-08-2010 22:19,0.550116599,3.974308252,2.664106239,2.085897664,10.56562428,7.619056297,6.48E-05,0.089876033
10-08-2010 22:20,0.550116599,3.976089001,2.668692779,2.085897664,10.58385677,7.619056297,3.24E-05,0.089876033
10-08-2010 22:20,0.549935997,3.977707863,2.673279393,2.085897664,10.60209795,7.619056297,0,0.089876033
10-08-2010 22:21,0.550297201,3.979812384,2.677865913,2.085897664,10.62034701,7.619056297,6.48E-05,0.089876033
10-08-2010 22:21,0.550116599,3.981916904,2.682452728,2.085897664,10.63860629,7.619056297,6.48E-05,0.089876033
10-08-2010 22:22,0.550116599,3.983697653,2.68703891,2.085897664,10.65687183,7.619056297,9.71E-05,0.089876033
10-08-2010 22:22,0.550116599,3.985640287,2.691625326,2.085897664,10.67514717,7.619056297,3.24E-05,0.089876033
10-08-2010 22:23,0.550116599,3.987744808,2.696212131,2.085897664,10.69343312,7.619056297,9.71E-05,0.089876033
10-08-2010 22:23,0.550297201,3.989687443,2.70079833,2.085897664,10.71172569,7.619056297,3.24E-05,0.089876033
10-08-2010 22:24,0.549935997,3.991630077,2.705384802,2.085897664,10.73002872,7.619056297,3.24E-05,0.089876033
10-08-2010 22:24,0.549935997,3.993734598,2.709971221,2.085897664,10.74834097,7.619056297,9.71E-05,0.089876033
10-08-2010 22:25,0.549935997,3.995838881,2.714557582,2.085897664,10.76666249,7.619056297,6.48E-05,0.089876033
10-08-2010 22:25,0.549935997,3.997943401,2.719144003,2.085897664,10.7849939,7.619056297,6.48E-05,0.089876033
10-08-2010 22:26,0.550116599,4.000209808,2.723730462,2.085897664,10.8033351,7.619056297,9.71E-05,0.089876033
10-08-2010 22:26,0.550116599,4.002314568,2.728316868,2.085897664,10.82168593,7.619056297,9.72E-05,0.089876033
10-08-2010 22:27,0.550116599,4.00441885,2.732903361,2.085897664,10.84004705,7.619056297,6.48E-05,0.089876033
10-08-2010 22:27,0.550116599,4.006523609,2.737489831,2.085897664,10.85841803,7.619056297,3.24E-05,0.089876033
10-08-2010 22:28,0.550116599,4.008951664,2.742076277,2.085897664,10.87679904,7.619056297,0.000129509,0.089876033
10-08-2010 22:28,0.550116599,4.011056423,2.746662748,2.085897664,10.89519019,7.619056297,6.48E-05,0.089876033
10-08-2010 22:29,0.550116599,4.013160706,2.751249262,2.085897664,10.91359174,7.619056297,3.23E-05,0.089876033
10-08-2010 22:29,0.550116599,4.015589237,2.755835789,2.085897664,10.93200359,7.619056297,9.72E-05,0.089876033
10-08-2010 22:30,0.550116599,4.017855644,2.760422278,2.085897664,10.95042564,7.619056297,9.72E-05,0.089876033
10-08-2010 22:30,0.550116599,4.020122051,2.765008869,2.085897664,10.96885843,7.619056297,9.72E-05,0.089876033
10-08-2010 22:31,0.549935997,4.022226334,2.769595352,2.085897664,10.98730129,7.619056297,6.48E-05,0.089876033
10-08-2010 22:31,0.550116599,4.024492741,2.774181876,2.085897664,11.00575486,7.619056297,3.23E-05,0.089876033
10-08-2010 22:32,0.550116599,4.026921272,2.778768397,2.085897664,11.02421902,7.619056297,6.48E-05,0.089876033
10-08-2010 22:33,0.550297201,4.029349327,2.783354925,2.085897664,11.04269392,7.619056297,6.48E-05,0.089876033
10-08-2010 22:33,0.550116599,4.031615734,2.787941749,2.085897664,11.06118068,7.619056297,6.48E-05,0.089876033
10-08-2010 22:34,0.550297201,4.034044266,2.792527955,2.085897664,11.07967583,7.619056297,3.24E-05,0.089876033
10-08-2010 22:34,0.550116599,4.036472321,2.797114492,2.085897664,11.09818334,7.619056297,9.72E-05,0.089876033
10-08-2010 22:35,0.550116599,4.038738728,2.801700993,2.085897664,11.1167018,7.619056297,6.48E-05,0.089876033
10-08-2010 22:35,0.550116599,4.041328907,2.806287539,2.085897664,11.13523165,7.619056297,6.48E-05,0.089876033
10-08-2010 22:36,0.549935997,4.043756962,2.810873969,2.085897664,11.15377234,7.619056297,3.23E-05,0.089876033
10-08-2010 22:36,0.549935997,4.046185493,2.815460507,2.085897664,11.17232497,7.619056297,3.24E-05,0.089876033
10-08-2010 22:37,0.550116599,4.048937321,2.820046985,2.085897664,11.19088889,7.619056297,0.000129509,0.089876033
10-08-2010 22:37,0.550116599,4.0515275,2.824633489,2.085897664,11.20946457,7.619056297,0.000129509,0.089876033
10-08-2010 22:38,0.549935997,4.053956032,2.829220041,2.085897664,11.22805218,7.619056297,9.72E-05,0.089876033
10-08-2010 22:38,0.550116599,4.056546211,2.8338066,2.085897664,11.24665168,7.619056297,9.72E-05,0.089876033
10-08-2010 22:39,0.550116599,4.058974266,2.838393172,2.085897664,11.26526322,7.619056297,3.23E-05,0.089876033
10-08-2010 22:39,0.549935997,4.06172657,2.842979626,2.085897664,11.28388613,7.619056297,6.48E-05,0.089876033
10-08-2010 22:40,0.549935997,4.06431675,2.847566107,2.085897664,11.3025213,7.619056297,3.24E-05,0.089876033
10-08-2010 22:40,0.550116599,4.067068577,2.852152566,2.085897664,11.32116872,7.619056297,6.48E-05,0.089876033
10-08-2010 22:41,0.550297201,4.069982529,2.856739038,2.085897664,11.33982865,7.619056297,9.71E-05,0.089876033
10-08-2010 22:41,0.550116599,4.072572708,2.861325489,2.085897664,11.35850102,7.619056297,6.48E-05,0.089876033
10-08-2010 22:42,0.550116599,4.07548666,2.865911968,2.085897664,11.37718619,7.619056297,9.71E-05,0.089876033
10-08-2010 22:42,0.550116599,4.078238964,2.87049844,2.085897664,11.39588411,7.619056297,6.48E-05,0.089876033
10-08-2010 22:43,0.549935997,4.080829144,2.875084847,2.085897664,11.41459469,7.619056297,6.48E-05,0.089876033
10-08-2010 22:43,0.549755394,4.083743095,2.879671637,2.085897664,11.43331974,7.619056297,6.48E-05,0.089876033
10-08-2010 22:44,0.550116599,4.086657047,2.88425785,2.085897664,11.45205559,7.619056297,6.48E-05,0.089876033
10-08-2010 22:44,0.550116599,4.089570999,2.888844297,2.085897664,11.47080557,7.619056297,3.24E-05,0.089876033
10-08-2010 22:45,0.549935997,4.092484951,2.893430757,2.085897664,11.48956904,7.619056297,6.48E-05,0.089876033
10-08-2010 22:45,0.549935997,4.095398903,2.898017211,2.085897664,11.50834594,7.619056297,6.48E-05,0.089876033
10-08-2010 22:46,0.550116599,4.098474503,2.902603709,2.085897664,11.52713658,7.619056297,6.48E-05,0.089876033
10-08-2010 22:46,0.550297201,4.101550579,2.907190194,2.085897664,11.54594094,7.619056297,9.72E-05,0.089876033
10-08-2010 22:47,0.550116599,4.104464531,2.911776674,2.085897664,11.56475903,7.619056297,6.48E-05,0.089876033
10-08-2010 22:47,0.550116599,4.107540131,2.916363241,2.085897664,11.58359148,7.619056297,6.48E-05,0.089876033
10-08-2010 22:48,0.550116599,4.110454082,2.92094975,2.085897664,11.6024377,7.619056297,3.23E-05,0.089876033
10-08-2010 22:48,0.550116599,4.113691807,2.925536179,2.085897664,11.62129771,7.619056297,9.71E-05,0.089876033
10-08-2010 22:49,0.550116599,4.116929531,2.930122672,2.085897664,11.64017226,7.619056297,9.72E-05,0.089876033
10-08-2010 22:49,0.550116599,4.120005131,2.934709153,2.085897664,11.65906121,7.619056297,6.48E-05,0.089876033
10-08-2010 22:50,0.550116599,4.123081207,2.939295632,2.085897664,11.67796466,7.619056297,9.72E-05,0.089876033
10-08-2010 22:50,0.550116599,4.126318932,2.943882115,2.085897664,11.69688278,7.619056297,6.48E-05,0.089876033
10-08-2010 22:51,0.550297201,4.129718304,2.948468505,2.085897664,11.71581541,7.619056297,9.71E-05,0.089876033
10-08-2010 22:51,0.549935997,4.13279438,2.953055314,2.085897664,11.73476473,7.619056297,6.48E-05,0.089876033
10-08-2010 22:52,0.550116599,4.136193752,2.957641427,2.085897664,11.7537262,7.619056297,9.71E-05,0.089876033
10-08-2010 22:52,0.550116599,4.139593601,2.962228011,2.085897664,11.77270489,7.619056297,9.72E-05,0.089876033
10-08-2010 22:53,0.550116599,4.142831326,2.966814556,2.085897664,11.79169875,7.619056297,6.48E-05,0.089876033
10-08-2010 22:53,0.550116599,4.146392822,2.971401373,2.085897664,11.81070926,7.619056297,9.72E-05,0.089876033
10-08-2010 22:54,0.550297201,4.149954319,2.975987975,2.085897664,11.82973465,7.619056297,0.000129509,0.089876033
10-08-2010 22:54,0.549755394,4.153192043,2.980573676,2.085897664,11.8487719,7.619056297,9.72E-05,0.089876033
10-08-2010 22:55,0.549935997,4.156591415,2.985159182,2.085897664,11.86782398,7.619056297,6.48E-05,0.089876033
10-08-2010 22:55,0.550116599,4.160152912,2.989744724,2.085897664,11.88689209,7.619056297,9.71E-05,0.089876033
10-08-2010 22:56,0.549935997,4.163552761,2.994330288,2.085897664,11.90597628,7.619056297,9.72E-05,0.089876033
10-08-2010 22:56,0.549935997,4.167114258,2.998916222,2.085897664,11.92507811,7.619056297,9.72E-05,0.089876033
10-08-2010 22:57,0.550297201,4.170675755,3.003502746,2.085897664,11.94419877,7.619056297,9.72E-05,0.089876033
10-08-2010 22:57,0.550297201,4.174237251,3.008089151,2.085897664,11.96333528,7.619056297,6.48E-05,0.089876033
10-08-2010 22:58,0.550297201,4.177960396,3.012675621,2.085897664,11.98248844,7.619056297,0.000129509,0.089876033
10-08-2010 22:58,0.549935997,4.181360245,3.017261998,2.085897664,12.00165775,7.619056297,9.72E-05,0.089876033
10-08-2010 22:59,0.550116599,4.185083389,3.021848463,2.085897664,12.02084414,7.619056297,9.71E-05,0.089876033
10-08-2010 22:59,0.550116599,4.188807011,3.026434908,2.085897664,12.04004724,7.619056297,6.48E-05,0.089876033
10-08-2010 23:00,0.550116599,4.192530155,3.031021389,2.085897664,12.05926751,7.619056297,0.000129509,0.089876033
10-08-2010 23:00,0.549935997,4.1962533,3.03560785,2.085897664,12.07850466,7.619056297,0.000129509,0.089876033
10-08-2010 23:01,0.549935997,4.199814796,3.040194304,2.085897664,12.09775881,7.619056297,9.71E-05,0.089876033
10-08-2010 23:01,0.550116599,4.200138569,3.040218172,2.085897664,12.09785905,7.619056297,0.000129509,0.089876033
10-08-2010 23:01,0,4.119843483,3.040218172,2.085897664,12.09785905,7.619056297,-0.000356102,0.089876033
10-08-2010 23:02,0,4.109806538,3.040218172,2.085897664,12.09785905,7.619056297,-0.000259018,0.089876033
10-08-2010 23:02,0,4.104140759,3.040218172,2.085897664,12.09785905,7.619056297,-9.71E-05,0.089876033
10-08-2010 23:03,0,4.100417137,3.040218172,2.085897664,12.09785905,7.619056297,-6.48E-05,0.089876033
10-08-2010 23:03,0.99062264,4.199814796,3.040218172,2.085897664,12.09785906,7.619056297,0,0.089876033
10-08-2010 23:03,0.940232635,4.199653149,3.040442626,2.085897664,12.09880169,7.619056297,-3.23E-05,0.089876033
10-08-2010 23:03,0.890023291,4.199491024,3.040989579,2.085897664,12.1010987,7.619056297,-6.48E-05,0.089876033
10-08-2010 23:03,0.839633286,4.199653149,3.04176984,2.085897664,12.10437555,7.619056297,0,0.089876033
10-08-2010 23:03,0.789604545,4.199653149,3.042775752,2.085897664,12.10860006,7.619056297,0,0.089876033
10-08-2010 23:03,0.739575744,4.199653149,3.043985559,2.085897664,12.11368085,7.619056297,-3.23E-05,0.089876033
10-08-2010 23:03,0.689366341,4.199491024,3.045462786,2.085897664,12.11988475,7.619056297,-3.24E-05,0.089876033
10-08-2010 23:03,0.639337599,4.199653149,3.04726784,2.085897664,12.12746543,7.619056297,0,0.089876033
10-08-2010 23:03,0.589308798,4.199653149,3.049582986,2.085897664,12.13718833,7.619056297,-3.23E-05,0.089876033
10-08-2010 23:04,0.539280057,4.199653149,3.05275163,2.085897664,12.1504957,7.619056297,0,0.089876033
10-08-2010 23:04,0.489251286,4.199653149,3.057597337,2.085897664,12.1708462,7.619056297,0,0.089876033
10-08-2010 23:05,0.439222515,4.199653149,3.065364277,2.085897664,12.20346509,7.619056297,-3.23E-05,0.089876033
10-08-2010 23:07,0.389193743,4.199653149,3.076036432,2.085897664,12.24828494,7.619056297,0,0.089876033
10-08-2010 23:09,0.33898437,4.199814796,3.087972246,2.085897664,12.29841181,7.619056297,0,0.089876033
10-08-2010 23:11,0.288955599,4.199653149,3.100400991,2.085897664,12.35060878,7.619056297,-3.23E-05,0.089876033
10-08-2010 23:14,0.238746226,4.199491024,3.113088488,2.085897664,12.40389247,7.619056297,-6.48E-05,0.089876033
10-08-2010 23:18,0.188717455,4.199491024,3.126033013,2.085897664,12.45825555,7.619056297,-3.24E-05,0.089876033
10-08-2010 23:22,0.138508067,4.199653149,3.139083237,2.085897664,12.51306258,7.619056297,0,0.089876033
10-08-2010 23:30,0.088479303,4.199491024,3.152864426,2.085897664,12.57093941,7.619056297,-6.48E-05,0.089876033
10-08-2010 23:40,0.049828917,4.199653149,3.164121066,2.085897664,12.61821382,7.619056297,-3.23E-05,0.089876033
10-08-2010 23:40,0,4.192368507,3.164121066,2.085897664,12.61821382,7.619056297,-3.23E-05,0.089876033
10-08-2010 23:41,0,4.191235065,3.164121066,2.085897664,12.61821382,7.619056297,-3.24E-05,0.089876033
10-08-2010 23:41,-1.92E-05,4.191235065,3.164121066,2.085897665,12.61821382,7.619056301,0,0.090685725
10-08-2010 23:41,0.000703194,4.191235065,3.164122169,2.085897666,12.61821844,7.619056302,0,0.090685725
10-08-2010 23:41,-1.099568486,4.026111603,3.164122169,2.095065227,12.61821844,7.656144808,-0.000809479,0.090685725
10-08-2010 23:42,-1.099568486,4.001990795,3.164122169,2.104232934,12.61821844,7.692936891,-0.000550365,0.090685725
10-08-2010 23:42,-1.099568486,3.98596406,3.164122169,2.113400446,12.61821844,7.729548359,-0.00035615,0.090685725
10-08-2010 23:43,-1.099568486,3.973175049,3.164122169,2.122567955,12.61821844,7.766028278,-0.000291395,0.090685725
10-08-2010 23:43,-1.099568486,3.962166786,3.164122169,2.13173537,12.61821844,7.802400529,-0.000291395,0.090685725
10-08-2010 23:44,-1.099387884,3.952453613,3.164122169,2.140902938,12.61821844,7.838678796,-0.000226641,0.090685725
10-08-2010 23:44,-1.099568486,3.943226099,3.164122169,2.150071086,12.61821844,7.874872286,-0.000259018,0.090685725
